    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time, bucket_cmp, bucket_swaps, bucket_time, heap_cmp, heap_swaps, heap_time
 9333,              ,                ,               ,    111401,       54732,        792,           ,             ,            ,   217617,     114945,       873
 9334,              ,                ,               ,    111413,       54765,        790,           ,             ,            ,   217632,     114912,       866
 9335,              ,                ,               ,    111466,       54779,        788,           ,             ,            ,   217626,     114874,       916
 9336,              ,                ,               ,    111479,       54777,        807,           ,             ,            ,   217700,     114966,       891
 9337,              ,                ,               ,    111565,       54816,        775,           ,             ,            ,   217707,     114943,       881
 9338,              ,                ,               ,    111551,       54776,        765,           ,             ,            ,   217760,     114994,       876
 9339,              ,                ,               ,    111515,       54786,        764,           ,             ,            ,   217778,     114997,       875
 9340,              ,                ,               ,    111550,       54769,        759,           ,             ,            ,   217844,     114990,       876
 9341,              ,                ,               ,    111556,       54798,        763,           ,             ,            ,   217882,     115024,       910
 9342,              ,                ,               ,    111598,       54826,        788,           ,             ,            ,   217807,     115037,       889
 9343,              ,                ,               ,    111553,       54857,        777,           ,             ,            ,   217927,     115023,       879
 9344,              ,                ,               ,    111569,       54866,        755,           ,             ,            ,   217962,     115093,       875
 9345,              ,                ,               ,    111531,       54897,        765,           ,             ,            ,   217947,     115100,       875
 9346,              ,                ,               ,    111602,       54839,        762,           ,             ,            ,   218020,     115130,       874
 9347,              ,                ,               ,    111675,       54812,        762,           ,             ,            ,   218039,     115145,       915
 9348,              ,                ,               ,    111703,       54813,        784,           ,             ,            ,   218041,     115152,       884
 9349,              ,                ,               ,    111651,       54893,        771,           ,             ,            ,   218076,     115159,       877
 9350,              ,                ,               ,    111730,       54892,        763,           ,             ,            ,   218025,     115120,       875
 9351,              ,                ,               ,    111692,       54851,        763,           ,             ,            ,   218172,     115204,       874
 9352,              ,                ,               ,    111726,       54835,        758,           ,             ,            ,   218070,     115114,       876
 9353,              ,                ,               ,    111657,       54863,        767,           ,             ,            ,   218175,     115138,       903
 9354,              ,                ,               ,    111667,       54831,        813,           ,             ,            ,   218140,     115194,       888
 9355,              ,                ,               ,    111724,       54907,        788,           ,             ,            ,   218256,     115255,       877
 9356,              ,                ,               ,    111754,       54945,        797,           ,             ,            ,   218230,     115180,       878
 9357,              ,                ,               ,    111769,       55000,        787,           ,             ,            ,   218336,     115286,       878
 9358,              ,                ,               ,    111714,       54977,        785,           ,             ,            ,   218304,     115273,       870
 9359,              ,                ,               ,    111792,       54946,        779,           ,             ,            ,   218298,     115298,       921
 9360,              ,                ,               ,    111800,       54966,        774,           ,             ,            ,   218438,     115351,       867
 9361,              ,                ,               ,    111857,       54890,        783,           ,             ,            ,   218363,     115354,       884
 9362,              ,                ,               ,    111856,       55010,        796,           ,             ,            ,   218377,     115265,       874
 9363,              ,                ,               ,    111891,       54925,        784,           ,             ,            ,   218424,     115294,       868
 9364,              ,                ,               ,    111900,       54968,        797,           ,             ,            ,   218464,     115293,       868
 9365,              ,                ,               ,    111901,       54957,        787,           ,             ,            ,   218457,     115363,       899
 9366,              ,                ,               ,    111971,       54947,        808,           ,             ,            ,   218426,     115314,       889
 9367,              ,                ,               ,    111994,       54977,        790,           ,             ,            ,   218478,     115352,       873
 9368,              ,                ,               ,    111964,       54956,        778,           ,             ,            ,   218521,     115425,       871
 9369,              ,                ,               ,    111843,       55009,        791,           ,             ,            ,   218576,     115368,       870
 9370,              ,                ,               ,    111904,       54943,        780,           ,             ,            ,   218615,     115355,       871
 9371,              ,                ,               ,    111985,       55032,        785,           ,             ,            ,   218673,     115435,       879
 9372,              ,                ,               ,    112007,       55034,        796,           ,             ,            ,   218676,     115427,       877
 9373,              ,                ,               ,    111954,       55024,        789,           ,             ,            ,   218655,     115447,       896
 9374,              ,                ,               ,    112000,       55063,        782,           ,             ,            ,   218756,     115502,       867
 9375,              ,                ,               ,    112038,       55018,        790,           ,             ,            ,   218738,     115465,       867
 9376,              ,                ,               ,    112049,       55024,        779,           ,             ,            ,   218734,     115421,       865
 9377,              ,                ,               ,    111957,       54919,        789,           ,             ,            ,   218807,     115490,       880
 9378,              ,                ,               ,    112042,       55032,        797,           ,             ,            ,   218769,     115499,       873
 9379,              ,                ,               ,    112060,       54961,        791,           ,             ,            ,   218844,     115560,       868
 9380,              ,                ,               ,    112046,       54996,        784,           ,             ,            ,   218755,     115429,       868
 9381,              ,                ,               ,    112064,       54984,        791,           ,             ,            ,   218806,     115462,       865
 9382,              ,                ,               ,    112097,       55043,        794,           ,             ,            ,   218936,     115558,       873
 9383,              ,                ,               ,    112069,       54973,        788,           ,             ,            ,   218903,     115614,       889
 9384,              ,                ,               ,    112117,       54947,        774,           ,             ,            ,   219023,     115693,       879
 9385,              ,                ,               ,    112168,       54997,        778,           ,             ,            ,   218972,     115617,       873
 9386,              ,                ,               ,    112248,       55042,        771,           ,             ,            ,   218958,     115590,       873
 9387,              ,                ,               ,    112206,       55029,        779,           ,             ,            ,   218995,     115624,       872
 9388,              ,                ,               ,    112195,       55064,        781,           ,             ,            ,   219101,     115690,       899
 9389,              ,                ,               ,    112220,       55047,        773,           ,             ,            ,   219197,     115761,       882
 9390,              ,                ,               ,    112260,       55083,        761,           ,             ,            ,   219105,     115648,       881
 9391,              ,                ,               ,    112201,       55078,        765,           ,             ,            ,   219159,     115702,       879
 9392,              ,                ,               ,    112215,       55095,        758,           ,             ,            ,   219186,     115713,       889
 9393,              ,                ,               ,    112223,       55124,        783,           ,             ,            ,   219223,     115745,       890
 9394,              ,                ,               ,    112223,       55052,        766,           ,             ,            ,   219257,     115760,       935
 9395,              ,                ,               ,    112273,       55043,        815,           ,             ,            ,   219310,     115805,       971
 9396,              ,                ,               ,    112325,       55035,        802,           ,             ,            ,   219259,     115744,       880
 9397,              ,                ,               ,    112354,       55172,        800,           ,             ,            ,   219369,     115812,       887
 9398,              ,                ,               ,    112333,       55190,        788,           ,             ,            ,   219369,     115810,       874
 9399,              ,                ,               ,    112309,       55232,        784,           ,             ,            ,   219421,     115857,       870
 9400,              ,                ,               ,    112323,       55242,        782,           ,             ,            ,   219437,     115857,       895
 9401,              ,                ,               ,    112372,       55259,        782,           ,             ,            ,   219478,     115861,       882
 9402,              ,                ,               ,    112353,       55201,        795,           ,             ,            ,   219497,     115891,       894
 9403,              ,                ,               ,    112329,       55207,        781,           ,             ,            ,   219454,     115850,       892
 9404,              ,                ,               ,    112338,       55228,        766,           ,             ,            ,   219544,     115900,       882
 9405,              ,                ,               ,    112407,       55282,        766,           ,             ,            ,   219522,     115877,       881
 9406,              ,                ,               ,    112429,       55295,        759,           ,             ,            ,   219671,     115988,       886
 9407,              ,                ,               ,    112468,       55299,        761,           ,             ,            ,   219589,     115947,       972
 9408,              ,                ,               ,    112488,       55297,        792,           ,             ,            ,   219559,     115907,       876
 9409,              ,                ,               ,    112483,       55318,        801,           ,             ,            ,   219587,     115935,       882
 9410,              ,                ,               ,    112482,       55380,       1238,           ,             ,            ,   219683,     115969,       897
 9411,              ,                ,               ,    112480,       55400,        782,           ,             ,            ,   219667,     115964,       882
 9412,              ,                ,               ,    112539,       55360,        771,           ,             ,            ,   219768,     116031,       882
 9413,              ,                ,               ,    112453,       55327,        776,           ,             ,            ,   219757,     115999,       879
 9414,              ,                ,               ,    112497,       55326,        772,           ,             ,            ,   219813,     116022,       878
 9415,              ,                ,               ,    112494,       55403,        790,           ,             ,            ,   219877,     116086,       892
 9416,              ,                ,               ,    112509,       55418,        782,           ,             ,            ,   219824,     116039,       882
 9417,              ,                ,               ,    112554,       55210,        877,           ,             ,            ,   219819,     116036,       889
 9418,              ,                ,               ,    112557,       55304,        803,           ,             ,            ,   219934,     116050,       880
 9419,              ,                ,               ,    112611,       55351,        800,           ,             ,            ,   219839,     116090,       897
 9420,              ,                ,               ,    112601,       55382,        773,           ,             ,            ,   219875,     116026,       886
 9421,              ,                ,               ,    112650,       55339,        774,           ,             ,            ,   219945,     116099,       885
 9422,              ,                ,               ,    112674,       55299,        766,           ,             ,            ,   219911,     116067,       885
 9423,              ,                ,               ,    112736,       55384,        769,           ,             ,            ,   220041,     116153,       883
 9424,              ,                ,               ,    112755,       55383,        782,           ,             ,            ,   220046,     116173,       890
 9425,              ,                ,               ,    112705,       55267,        774,           ,             ,            ,   220014,     116136,       888
 9426,              ,                ,               ,    112633,       55287,        775,           ,             ,            ,   220067,     116199,       884
 9427,              ,                ,               ,    112664,       55318,        772,           ,             ,            ,   220074,     116142,       882
 9428,              ,                ,               ,    112663,       55389,        764,           ,             ,            ,   220050,     116170,       883
 9429,              ,                ,               ,    112734,       55477,        787,           ,             ,            ,   220148,     116204,       899
 9430,              ,                ,               ,    112762,       55441,        782,           ,             ,            ,   220128,     116193,       885
 9431,              ,                ,               ,    112766,       55409,        768,           ,             ,            ,   220215,     116269,       956
 9432,              ,                ,               ,    112767,       55408,        796,           ,             ,            ,   220177,     116203,       878
 9433,              ,                ,               ,    112795,       55491,        793,           ,             ,            ,   220240,     116284,       883
 9434,              ,                ,               ,    112819,       55503,        803,           ,             ,            ,   220304,     116299,       880
 9435,              ,                ,               ,    112854,       55498,        793,           ,             ,            ,   220377,     116372,       874
 9436,              ,                ,               ,    112832,       55441,        787,           ,             ,            ,   220358,     116319,       873
 9437,              ,                ,               ,    112809,       55394,        789,           ,             ,            ,   220464,     116357,       890
 9438,              ,                ,               ,    112826,       55434,        836,           ,             ,            ,   220431,     116379,       882
 9439,              ,                ,               ,    112818,       55446,        806,           ,             ,            ,   220506,     116428,       887
 9440,              ,                ,               ,    112823,       55440,        790,           ,             ,            ,   220438,     116389,       875
 9441,              ,                ,               ,    112865,       55421,        792,           ,             ,            ,   220517,     116425,       876
 9442,              ,                ,               ,    112871,       55409,        790,           ,             ,            ,   220564,     116451,       874
 9443,              ,                ,               ,    112856,       55372,        792,           ,             ,            ,   220521,     116452,       907
 9444,              ,                ,               ,    112928,       55373,        802,           ,             ,            ,   220593,     116495,       927
 9445,              ,                ,               ,    113026,       55565,        814,           ,             ,            ,   220678,     116544,       910
 9446,              ,                ,               ,    112946,       55539,        806,           ,             ,            ,   220641,     116511,       878
 9447,              ,                ,               ,    113003,       55594,        796,           ,             ,            ,   220662,     116523,       872
 9448,              ,                ,               ,    113016,       55637,        790,           ,             ,            ,   220632,     116505,       869
 9449,              ,                ,               ,    113094,       55726,        798,           ,             ,            ,   220737,     116560,       902
 9450,              ,                ,               ,    113071,       55679,        812,           ,             ,            ,   220799,     116578,       868
 9451,              ,                ,               ,    113040,       55673,        793,           ,             ,            ,   220700,     116486,       883
 9452,              ,                ,               ,    113032,       55600,        803,           ,             ,            ,   220768,     116553,       877
 9453,              ,                ,               ,    113073,       55614,        796,           ,             ,            ,   220833,     116567,       874
 9454,              ,                ,               ,    113111,       55641,        791,           ,             ,            ,   220842,     116630,       872
 9455,              ,                ,               ,    113148,       55686,        810,           ,             ,            ,   220789,     116541,       902
 9456,              ,                ,               ,    113154,       55691,        786,           ,             ,            ,   220945,     116620,       884
 9457,              ,                ,               ,    113119,       55539,        803,           ,             ,            ,   220888,     116564,       884
 9458,              ,                ,               ,    113148,       55546,        794,           ,             ,            ,   220880,     116586,       877
 9459,              ,                ,               ,    113157,       55493,        793,           ,             ,            ,   220962,     116656,       875
 9460,              ,                ,               ,    113166,       55513,        788,           ,             ,            ,   220984,     116685,       874
 9461,              ,                ,               ,    113133,       55606,        824,           ,             ,            ,   221001,     116611,       901
 9462,              ,                ,               ,    113146,       55539,        817,           ,             ,            ,   220999,     116619,       892
 9463,              ,                ,               ,    113178,       55560,        812,           ,             ,            ,   221057,     116679,       882
 9464,              ,                ,               ,    113189,       55588,        800,           ,             ,            ,   221023,     116674,       878
 9465,              ,                ,               ,    113222,       55607,        796,           ,             ,            ,   221109,     116665,       875
 9466,              ,                ,               ,    113227,       55594,        792,           ,             ,            ,   221133,     116767,       875
 9467,              ,                ,               ,    113260,       55626,        816,           ,             ,            ,   221170,     116738,       900
 9468,              ,                ,               ,    113275,       55656,        811,           ,             ,            ,   221190,     116738,       893
 9469,              ,                ,               ,    113339,       55653,        812,           ,             ,            ,   221220,     116767,       883
 9470,              ,                ,               ,    113286,       55655,        806,           ,             ,            ,   221281,     116809,       885
 9471,              ,                ,               ,    113268,       55609,        793,           ,             ,            ,   221257,     116748,       881
 9472,              ,                ,               ,    113284,       55616,        789,           ,             ,            ,   221363,     116884,       877
 9473,              ,                ,               ,    113295,       55663,        817,           ,             ,            ,   221297,     116842,       901
 9474,              ,                ,               ,    113383,       55559,        792,           ,             ,            ,   221335,     116821,       894
 9475,              ,                ,               ,    113359,       55726,        784,           ,             ,            ,   221370,     116818,       889
 9476,              ,                ,               ,    113373,       55715,        779,           ,             ,            ,   221379,     116891,       896
 9477,              ,                ,               ,    113347,       55780,        797,           ,             ,            ,   221463,     116840,       896
 9478,              ,                ,               ,    113315,       55773,        779,           ,             ,            ,   221440,     116936,       945
 9479,              ,                ,               ,    113369,       55726,        804,           ,             ,            ,   221471,     116916,       901
 9480,              ,                ,               ,    113347,       55764,        780,           ,             ,            ,   221447,     116818,       894
 9481,              ,                ,               ,    113383,       55718,        787,           ,             ,            ,   221547,     116894,       888
 9482,              ,                ,               ,    113383,       55752,        779,           ,             ,            ,   221624,     116975,       888
 9483,              ,                ,               ,    113498,       55720,        788,           ,             ,            ,   221561,     116988,       901
 9484,              ,                ,               ,    113573,       55794,        793,           ,             ,            ,   221528,     116938,       927
 9485,              ,                ,               ,    113596,       55688,        827,           ,             ,            ,   221622,     116960,       912
 9486,              ,                ,               ,    113624,       55708,        820,           ,             ,            ,   221627,     116971,       932
 9487,              ,                ,               ,    113552,       55687,        887,           ,             ,            ,   221635,     116919,       960
 9488,              ,                ,               ,    113587,       55711,       1195,           ,             ,            ,   221699,     117020,       942
 9489,              ,                ,               ,    113553,       55844,        823,           ,             ,            ,   221774,     117078,       909
 9490,              ,                ,               ,    113573,       55830,        801,           ,             ,            ,   221663,     116937,       924
 9491,              ,                ,               ,    113513,       55728,        831,           ,             ,            ,   221784,     117104,       908
 9492,              ,                ,               ,    113499,       55745,        846,           ,             ,            ,   221866,     117100,       907
 9493,              ,                ,               ,    113552,       55839,        800,           ,             ,            ,   221921,     117136,       950
 9494,              ,                ,               ,    113556,       55862,        795,           ,             ,            ,   221873,     117073,       900
 9495,              ,                ,               ,    113592,       55826,        808,           ,             ,            ,   221891,     117116,       894
 9496,              ,                ,               ,    113591,       55815,        798,           ,             ,            ,   221959,     117127,       890
 9497,              ,                ,               ,    113674,       55798,        802,           ,             ,            ,   221922,     117143,       884
 9498,              ,                ,               ,    113677,       55786,        793,           ,             ,            ,   221957,     117131,       882
 9499,              ,                ,               ,    113645,       55834,        815,           ,             ,            ,   221972,     117088,       899
 9500,              ,                ,               ,    113656,       55808,        800,           ,             ,            ,   221966,     117108,       888
 9501,              ,                ,               ,    113717,       55838,        803,           ,             ,            ,   222022,     117192,       938
 9502,              ,                ,               ,    113749,       55848,        801,           ,             ,            ,   222078,     117221,       895
 9503,              ,                ,               ,    113719,       55775,        788,           ,             ,            ,   222117,     117241,       896
 9504,              ,                ,               ,    113730,       55773,        782,           ,             ,            ,   222091,     117192,       893
 9505,              ,                ,               ,    113744,       55906,        812,           ,             ,            ,   222038,     117194,       902
 9506,              ,                ,               ,    113800,       55876,        806,           ,             ,            ,   222205,     117280,       898
 9507,              ,                ,               ,    113795,       55939,        810,           ,             ,            ,   222232,     117310,       891
 9508,              ,                ,               ,    113817,       55947,        795,           ,             ,            ,   222296,     117297,       887
 9509,              ,                ,               ,    113943,       56007,        799,           ,             ,            ,   222149,     117267,       890
 9510,              ,                ,               ,    113845,       55963,        795,           ,             ,            ,   222240,     117305,       882
 9511,              ,                ,               ,    113835,       55993,        826,           ,             ,            ,   222331,     117352,       896
 9512,              ,                ,               ,    113857,       55999,        810,           ,             ,            ,   222324,     117348,       891
 9513,              ,                ,               ,    113841,       55980,        806,           ,             ,            ,   222290,     117288,       886
 9514,              ,                ,               ,    113837,       55914,        796,           ,             ,            ,   222405,     117388,       887
 9515,              ,                ,               ,    113936,       55969,        800,           ,             ,            ,   222497,     117489,       884
 9516,              ,                ,               ,    113919,       55974,        793,           ,             ,            ,   222371,     117370,       917
 9517,              ,                ,               ,    113900,       55910,        835,           ,             ,            ,   222443,     117366,       888
 9518,              ,                ,               ,    113916,       55919,        802,           ,             ,            ,   222476,     117414,       884
 9519,              ,                ,               ,    113958,       56004,        798,           ,             ,            ,   222527,     117450,       882
 9520,              ,                ,               ,    113988,       55999,        797,           ,             ,            ,   222529,     117426,       894
 9521,              ,                ,               ,    113992,       55982,        810,           ,             ,            ,   222563,     117477,       901
 9522,              ,                ,               ,    113968,       56035,        814,           ,             ,            ,   222622,     117504,       920
 9523,              ,                ,               ,    113993,       55915,        821,           ,             ,            ,   222640,     117574,       947
 9524,              ,                ,               ,    114005,       55872,        820,           ,             ,            ,   222687,     117570,       927
 9525,              ,                ,               ,    114072,       55977,        810,           ,             ,            ,   222625,     117477,       884
 9526,              ,                ,               ,    114049,       55994,        795,           ,             ,            ,   222644,     117410,       881
 9527,              ,                ,               ,    114125,       55931,        799,           ,             ,            ,   222669,     117561,       881
 9528,              ,                ,               ,    114125,       55947,        796,           ,             ,            ,   222743,     117602,       924
 9529,              ,                ,               ,    114122,       55988,        824,           ,             ,            ,   222733,     117552,       923
 9530,              ,                ,               ,    114173,       56075,        815,           ,             ,            ,   222805,     117593,       896
 9531,              ,                ,               ,    114142,       56002,        804,           ,             ,            ,   222813,     117600,       888
 9532,              ,                ,               ,    114187,       56038,        796,           ,             ,            ,   222833,     117610,       889
 9533,              ,                ,               ,    114155,       56023,        800,           ,             ,            ,   222928,     117653,       884
 9534,              ,                ,               ,    114202,       56093,        820,           ,             ,            ,   222893,     117605,       894
 9535,              ,                ,               ,    114111,       56021,        813,           ,             ,            ,   222926,     117680,       894
 9536,              ,                ,               ,    114114,       56043,        800,           ,             ,            ,   222961,     117664,       889
 9537,              ,                ,               ,    114134,       56133,        814,           ,             ,            ,   222976,     117738,       886
 9538,              ,                ,               ,    114183,       56117,        797,           ,             ,            ,   223040,     117681,       886
 9539,              ,                ,               ,    114130,       56070,        868,           ,             ,            ,   223042,     117736,       966
 9540,              ,                ,               ,    114145,       56073,       1162,           ,             ,            ,   223053,     117689,       913
 9541,              ,                ,               ,    114240,       56217,        807,           ,             ,            ,   223039,     117694,       903
 9542,              ,                ,               ,    114286,       56157,        806,           ,             ,            ,   223137,     117710,       909
 9543,              ,                ,               ,    114283,       56199,        801,           ,             ,            ,   223172,     117754,       904
 9544,              ,                ,               ,    114299,       56153,        779,           ,             ,            ,   223143,     117769,       898
 9545,              ,                ,               ,    114253,       56255,        789,           ,             ,            ,   223205,     117733,       927
 9546,              ,                ,               ,    114261,       56168,        829,           ,             ,            ,   223220,     117746,       935
 9547,              ,                ,               ,    114262,       56138,        867,           ,             ,            ,   223233,     117842,       902
 9548,              ,                ,               ,    114313,       56133,        824,           ,             ,            ,   223348,     117907,       892
 9549,              ,                ,               ,    114323,       56113,        820,           ,             ,            ,   223361,     117868,       891
 9550,              ,                ,               ,    114311,       56141,        835,           ,             ,            ,   223347,     117874,       902
 9551,              ,                ,               ,    114284,       56082,        822,           ,             ,            ,   223282,     117838,       926
 9552,              ,                ,               ,    114319,       56095,        842,           ,             ,            ,   223369,     117952,       888
 9553,              ,                ,               ,    114440,       56153,        810,           ,             ,            ,   223473,     117959,       890
 9554,              ,                ,               ,    114503,       56165,        804,           ,             ,            ,   223435,     117949,       886
 9555,              ,                ,               ,    114452,       56098,        806,           ,             ,            ,   223485,     117933,       888
 9556,              ,                ,               ,    114416,       56071,        800,           ,             ,            ,   223501,     117985,       895
 9557,              ,                ,               ,    114434,       56147,        845,           ,             ,            ,   223534,     118029,       920
 9558,              ,                ,               ,    114491,       56142,        829,           ,             ,            ,   223608,     118066,       912
 9559,              ,                ,               ,    114494,       56127,        796,           ,             ,            ,   223610,     118004,       902
 9560,              ,                ,               ,    114523,       56120,        784,           ,             ,            ,   223626,     118017,       899
 9561,              ,                ,               ,    114533,       56107,        804,           ,             ,            ,   223666,     118053,       895
 9562,              ,                ,               ,    114496,       56140,        814,           ,             ,            ,   223653,     118056,       922
 9563,              ,                ,               ,    114534,       56107,       1270,           ,             ,            ,   223669,     118008,       899
 9564,              ,                ,               ,    114557,       56191,        812,           ,             ,            ,   223650,     118049,       908
 9565,              ,                ,               ,    114558,       56127,        811,           ,             ,            ,   223809,     118098,       898
 9566,              ,                ,               ,    114589,       56192,        813,           ,             ,            ,   223721,     118138,       896
 9567,              ,                ,               ,    114585,       56240,        820,           ,             ,            ,   223875,     118156,       895
 9568,              ,                ,               ,    114606,       56245,        804,           ,             ,            ,   223748,     118062,       888
 9569,              ,                ,               ,    114650,       56269,        834,           ,             ,            ,   223853,     118145,       904
 9570,              ,                ,               ,    114699,       56290,        822,           ,             ,            ,   223944,     118236,       909
 9571,              ,                ,               ,    114723,       56293,        829,           ,             ,            ,   223897,     118199,       924
 9572,              ,                ,               ,    114708,       56317,        820,           ,             ,            ,   223921,     118202,       916
 9573,              ,                ,               ,    114621,       56276,        809,           ,             ,            ,   223985,     118223,       901
 9574,              ,                ,               ,    114627,       56395,        798,           ,             ,            ,   223968,     118216,       908
 9575,              ,                ,               ,    114719,       56341,        799,           ,             ,            ,   223980,     118223,       907
 9576,              ,                ,               ,    114720,       56333,        841,           ,             ,            ,   224038,     118291,       919
 9577,              ,                ,               ,    114644,       56349,        830,           ,             ,            ,   224053,     118225,       914
 9578,              ,                ,               ,    114644,       56290,        804,           ,             ,            ,   224034,     118287,       901
 9579,              ,                ,               ,    114744,       56279,        803,           ,             ,            ,   224056,     118272,       900
 9580,              ,                ,               ,    114751,       56324,        799,           ,             ,            ,   224160,     118345,       911
 9581,              ,                ,               ,    114750,       56326,        803,           ,             ,            ,   224192,     118362,       933
 9582,              ,                ,               ,    114748,       56385,        820,           ,             ,            ,   224127,     118302,       915
 9583,              ,                ,               ,    114723,       56331,        812,           ,             ,            ,   224214,     118339,       902
 9584,              ,                ,               ,    114742,       56353,        817,           ,             ,            ,   224321,     118412,       899
 9585,              ,                ,               ,    114792,       56340,        842,           ,             ,            ,   224298,     118406,       906
 9586,              ,                ,               ,    114797,       56352,        811,           ,             ,            ,   224325,     118416,       902
 9587,              ,                ,               ,    114818,       56450,        820,           ,             ,            ,   224319,     118372,       910
 9588,              ,                ,               ,    114806,       56435,        796,           ,             ,            ,   224334,     118429,       905
 9589,              ,                ,               ,    114846,       56523,        796,           ,             ,            ,   224327,     118445,       942
 9590,              ,                ,               ,    114871,       56576,        790,           ,             ,            ,   224328,     118382,       901
 9591,              ,                ,               ,    114912,       56420,        792,           ,             ,            ,   224441,     118421,       906
 9592,              ,                ,               ,    114922,       56437,        787,           ,             ,            ,   224402,     118462,       909
 9593,              ,                ,               ,    114932,       56423,        822,           ,             ,            ,   224449,     118407,       912
 9594,              ,                ,               ,    114917,       56480,        810,           ,             ,            ,   224449,     118461,       946
 9595,              ,                ,               ,    114953,       56521,        860,           ,             ,            ,   224447,     118462,       913
 9596,              ,                ,               ,    114995,       56535,        799,           ,             ,            ,   224562,     118539,       905
 9597,              ,                ,               ,    114959,       56446,        801,           ,             ,            ,   224607,     118567,       902
 9598,              ,                ,               ,    115015,       56430,        791,           ,             ,            ,   224618,     118530,       898
 9599,              ,                ,               ,    115011,       56458,        810,           ,             ,            ,   224687,     118608,       909
 9600,              ,                ,               ,    115025,       56463,        834,           ,             ,            ,   224631,     118573,       941
 9601,              ,                ,               ,    115057,       56493,        797,           ,             ,            ,   224715,     118623,       912
 9602,              ,                ,               ,    115104,       56531,        821,           ,             ,            ,   224733,     118623,       913
 9603,              ,                ,               ,    115122,       56549,        804,           ,             ,            ,   224713,     118600,       905
 9604,              ,                ,               ,    115169,       56508,        795,           ,             ,            ,   224777,     118697,       903
 9605,              ,                ,               ,    115093,       56521,        801,           ,             ,            ,   224787,     118585,       904
 9606,              ,                ,               ,    115073,       56464,        796,           ,             ,            ,   224863,     118686,       904
 9607,              ,                ,               ,    115144,       56495,        797,           ,             ,            ,   224832,     118621,       908
 9608,              ,                ,               ,    115163,       56473,        823,           ,             ,            ,   224847,     118654,       907
 9609,              ,                ,               ,    115178,       56541,        815,           ,             ,            ,   224956,     118744,       900
 9610,              ,                ,               ,    115221,       56550,        808,           ,             ,            ,   224910,     118697,       904
