     n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time, bucket_cmp, bucket_swaps, bucket_time, heap_cmp, heap_swaps, heap_time
  5974,       9020522,         9014561,           9807,     67474,       33151,        517,           ,             ,            ,   131804,      69781,       573
  5975,       9021784,         9015822,          10106,     67470,       33157,        501,           ,             ,            ,   131846,      69776,       552
  5976,       9026911,         9020948,           9935,     67482,       33162,        478,           ,             ,            ,   131955,      69857,       546
  5977,       9026998,         9021034,          10255,     67587,       33163,        510,           ,             ,            ,   131949,      69842,       600
  5978,       9032733,         9026768,          11437,     67567,       33214,        497,           ,             ,            ,   131909,      69842,       571
  5979,       9035756,         9029790,           9950,     67520,       33134,        515,           ,             ,            ,   131930,      69862,       551
  5980,       9036143,         9030176,           9977,     67544,       33159,        508,           ,             ,            ,   131986,      69897,       604
  5981,       9038761,         9032793,           9913,     67563,       33268,        498,           ,             ,            ,   131969,      69882,       552
  5982,       9039014,         9033045,           9836,     67552,       33206,        474,           ,             ,            ,   132085,      69950,       544
  5983,       9040467,         9034497,           9797,     67588,       33275,        494,           ,             ,            ,   132106,      69892,       553
  5984,       9044432,         9038461,           9820,     67613,       33286,        507,           ,             ,            ,   132071,      69936,       577
  5985,       9044733,         9038761,           9845,     67608,       33204,        529,           ,             ,            ,   132131,      69935,       554
  5986,       9049562,         9043589,          10044,     67587,       33283,        502,           ,             ,            ,   132121,      69895,       550
  5987,       9053561,         9047587,           9902,     67605,       33274,        500,           ,             ,            ,   132069,      69950,       544
  5988,       9056914,         9050939,           9794,     67613,       33306,        476,           ,             ,            ,   132230,      69990,       551
  5989,       9062763,         9056787,          11635,     67598,       33329,        492,           ,             ,            ,   132156,      69986,       552
  5990,       9064059,         9058082,           9838,     67637,       33320,        487,           ,             ,            ,   132215,      69986,       551
  5991,       9066314,         9060336,           9847,     67682,       33325,        503,           ,             ,            ,   132320,      70063,       556
  5992,       9067892,         9061913,           9939,     67688,       33334,        499,           ,             ,            ,   132392,      70113,       571
  5993,       9070309,         9064329,          10028,     67755,       33285,        502,           ,             ,            ,   132287,      70024,       599
  5994,       9071263,         9065282,           9846,     67718,       33328,        499,           ,             ,            ,   132308,      70053,       551
  5995,       9073257,         9067275,           9862,     67791,       33396,        481,           ,             ,            ,   132332,      70037,       548
  5996,       9076107,         9070124,           9845,     67830,       33408,        480,           ,             ,            ,   132430,      70095,       548
  5997,       9078214,         9072230,           9903,     67774,       33398,        509,           ,             ,            ,   132363,      70070,       552
  5998,       9082174,         9076189,           9912,     67785,       33452,        495,           ,             ,            ,   132346,      70085,       566
  5999,       9082413,         9076427,           9872,     67795,       33405,        477,           ,             ,            ,   132405,      70090,       574
  6000,       9086458,         9080471,           9977,     67800,       33416,        530,           ,             ,            ,   132544,      70203,       553
  6001,       9090106,         9084118,           9902,     67851,       33427,        492,           ,             ,            ,   132424,      70123,       551
  6002,       9092039,         9086050,           9803,     67867,       33380,        473,           ,             ,            ,   132548,      70139,       544
  6003,       9093282,         9087292,           9845,     67891,       33375,        493,           ,             ,            ,   132487,      70169,       552
  6004,       9093935,         9087944,           9872,     67871,       33403,        478,           ,             ,            ,   132559,      70143,       550
  6005,       9099240,         9093248,           9880,     67947,       33367,        474,           ,             ,            ,   132580,      70179,       559
  6006,       9101911,         9095918,           9832,     67930,       33385,        495,           ,             ,            ,   132617,      70216,       551
  6007,       9103935,         9097941,           9830,     67963,       33437,        484,           ,             ,            ,   132656,      70175,       553
  6008,       9106847,         9100852,           9825,     67989,       33411,        464,           ,             ,            ,   132624,      70230,       544
  6009,       9112604,         9106608,           9990,     67962,       33372,        471,           ,             ,            ,   132778,      70314,       545
  6010,       9117503,         9111506,           9973,     67992,       33403,        533,           ,             ,            ,   132708,      70282,       586
  6011,       9121045,         9115047,          10100,     67988,       33433,        489,           ,             ,            ,   132720,      70258,       553
  6012,       9121912,         9115913,           9865,     67981,       33470,        512,           ,             ,            ,   132751,      70331,       553
  6013,       9126016,         9120016,           9923,     68002,       33512,        501,           ,             ,            ,   132816,      70336,       552
  6014,       9128109,         9122108,           9931,     67972,       33468,        529,           ,             ,            ,   132829,      70324,       559
  6015,       9128293,         9122291,           9890,     68049,       33502,        521,           ,             ,            ,   132870,      70332,       600
  6016,       9132317,         9126314,          10010,     68060,       33513,        492,           ,             ,            ,   132920,      70316,       553
  6017,       9134151,         9128147,           9896,     68042,       33488,        487,           ,             ,            ,   132969,      70403,       552
  6018,       9138378,         9132373,           9916,     68039,       33498,        501,           ,             ,            ,   132956,      70349,       553
  6019,       9142314,         9136308,           9926,     68050,       33598,       1670,           ,             ,            ,   132957,      70413,       555
  6020,       9144462,         9138455,          10037,     68082,       33599,        523,           ,             ,            ,   133009,      70412,       555
  6021,       9148937,         9142929,          10057,     68079,       33589,        504,           ,             ,            ,   133041,      70463,       603
  6022,       9152634,         9146625,          10258,     68087,       33638,        491,           ,             ,            ,   133106,      70451,       556
  6023,       9155181,         9149171,          11566,     68184,       33589,        633,           ,             ,            ,   133094,      70422,       556
  6024,       9159391,         9153380,           9967,     68172,       33561,        487,           ,             ,            ,   133028,      70418,       551
  6025,       9159410,         9153398,          49557,     68109,       33500,       8782,           ,             ,            ,   133077,      70452,       554
  6026,       9162377,         9156364,          15159,     68105,       33511,        556,           ,             ,            ,   133160,      70502,       556
  6027,       9167621,         9161607,          11961,     68136,       33493,        501,           ,             ,            ,   133165,      70496,       556
  6028,       9170709,         9164694,          10386,     68144,       33511,        509,           ,             ,            ,   133155,      70464,       562
  6029,       9173663,         9167647,          10204,     68198,       33626,        497,           ,             ,            ,   133201,      70504,       556
  6030,       9178304,         9172287,          10042,     68224,       33622,        483,           ,             ,            ,   133295,      70563,       549
  6031,       9181417,         9175399,          10025,     68170,       33626,        482,           ,             ,            ,   133302,      70577,       554
  6032,       9186085,         9180066,           9940,     68206,       33629,        508,           ,             ,            ,   133286,      70566,       559
  6033,       9191050,         9185030,           9943,     68256,       33599,        513,           ,             ,            ,   133246,      70503,       557
  6034,       9196228,         9190207,          10079,     68205,       33613,        505,           ,             ,            ,   133217,      70515,       557
  6035,       9196868,         9190846,          10039,     68241,       33612,        506,           ,             ,            ,   133321,      70560,       564
  6036,       9200671,         9194648,           9984,     68254,       33645,        505,           ,             ,            ,   133412,      70649,       560
  6037,       9201703,         9195679,           9982,     68324,       33619,        504,           ,             ,            ,   133397,      70608,       560
  6038,       9206638,         9200613,          10016,     68322,       33616,        492,           ,             ,            ,   133446,      70693,       611
  6039,       9210101,         9204075,          10031,     68298,       33638,        478,           ,             ,            ,   133487,      70689,       553
  6040,       9214925,         9208898,          10051,     68319,       33632,        505,           ,             ,            ,   133453,      70637,       575
  6041,       9219080,         9213052,           9995,     68361,       33683,        492,           ,             ,            ,   133394,      70582,       555
  6042,       9219330,         9213301,          10105,     68340,       33648,        494,           ,             ,            ,   133494,      70642,       594
  6043,       9224177,         9218147,           9994,     68345,       33708,        507,           ,             ,            ,   133581,      70742,       555
  6044,       9224986,         9218955,           9993,     68380,       33648,        490,           ,             ,            ,   133627,      70721,       556
  6045,       9228909,         9222877,          10000,     68379,       33648,        490,           ,             ,            ,   133617,      70730,       557
  6046,       9234625,         9228592,          10021,     68389,       33648,        506,           ,             ,            ,   133657,      70741,       563
  6047,       9234811,         9228777,           9980,     68467,       33624,        490,           ,             ,            ,   133604,      70716,       568
  6048,       9238459,         9232424,          10002,     68470,       33636,        473,           ,             ,            ,   133683,      70761,       548
  6049,       9241654,         9235618,           9984,     68435,       33751,        490,           ,             ,            ,   133678,      70728,       558
  6050,       9247585,         9241548,          10111,     68427,       33771,        504,           ,             ,            ,   133705,      70791,       563
  6051,       9250004,         9243966,          10148,     68476,       33704,        506,           ,             ,            ,   133741,      70739,       562
  6052,       9253334,         9247295,          10103,     68485,       33705,        509,           ,             ,            ,   133813,      70803,       560
  6053,       9254860,         9248820,          10008,     68458,       33761,        496,           ,             ,            ,   133812,      70834,       558
  6054,       9260670,         9254629,          10081,     68536,       33777,        499,           ,             ,            ,   133855,      70857,       557
  6055,       9261120,         9255078,          10073,     68538,       33745,        480,           ,             ,            ,   133830,      70855,       556
  6056,       9264666,         9258623,          10148,     68546,       33787,        496,           ,             ,            ,   133821,      70771,       557
  6057,       9267309,         9261265,           9993,     68630,       33806,        477,           ,             ,            ,   133872,      70850,       551
  6058,       9272592,         9266547,          10045,     68669,       33801,        495,           ,             ,            ,   133910,      70846,       553
  6059,       9275453,         9269407,          10032,     68621,       33789,        490,           ,             ,            ,   133955,      70954,       557
  6060,       9280588,         9274541,          10147,     68619,       33742,        483,           ,             ,            ,   133900,      70875,       557
  6061,       9285702,         9279654,          10031,     68656,       33821,        487,           ,             ,            ,   134019,      70923,       558
  6062,       9286192,         9280143,          10148,     68696,       33856,        496,           ,             ,            ,   134009,      70929,       560
  6063,       9286986,         9280936,          10092,     68667,       33822,        496,           ,             ,            ,   134012,      70914,       559
  6064,       9288884,         9282833,          10083,     68691,       33815,        575,           ,             ,            ,   134096,      70989,       593
  6065,       9290350,         9284298,          10118,     68603,       33862,        503,           ,             ,            ,   134103,      70976,       561
  6066,       9292747,         9286694,          10090,     68622,       33816,        502,           ,             ,            ,   134174,      71001,       572
  6067,       9298242,         9292188,          10037,     68652,       33837,        489,           ,             ,            ,   134146,      71033,       558
  6068,       9301282,         9295227,          10030,     68643,       33921,        472,           ,             ,            ,   134117,      71015,       551
  6069,       9303170,         9297114,          10098,     68761,       33921,        490,           ,             ,            ,   134172,      71022,       559
  6070,       9308532,         9302475,          10148,     68818,       33927,        498,           ,             ,            ,   134189,      71032,       561
  6071,       9314570,         9308512,          10211,     68790,       33962,        489,           ,             ,            ,   134209,      71047,       562
  6072,       9315192,         9309133,          10107,     68791,       33951,        521,           ,             ,            ,   134244,      71068,       566
  6073,       9316730,         9310670,          10143,     68729,       33933,        488,           ,             ,            ,   134311,      71107,       558
  6074,       9321200,         9315139,          10276,     68721,       33952,        475,           ,             ,            ,   134254,      71051,       552
  6075,       9323523,         9317461,          10264,     68752,       33918,        510,           ,             ,            ,   134366,      71137,       559
  6076,       9327542,         9321479,          10211,     68784,       33941,        488,           ,             ,            ,   134301,      71015,       562
  6077,       9328242,         9322178,          10257,     68747,       33956,        511,           ,             ,            ,   134338,      71081,       566
  6078,       9329092,         9323027,          10145,     68717,       33955,        485,           ,             ,            ,   134405,      71143,       559
  6079,       9331878,         9325812,          10130,     68786,       33976,        502,           ,             ,            ,   134407,      71115,       560
  6080,       9336357,         9330290,          10224,     68801,       33985,        491,           ,             ,            ,   134470,      71167,       587
  6081,       9338004,         9331936,          10132,     68863,       34002,        501,           ,             ,            ,   134536,      71245,       566
  6082,       9342934,         9336865,          10107,     68831,       34026,        502,           ,             ,            ,   134568,      71247,       561
  6083,       9345451,         9339381,          10084,     68908,       34057,        492,           ,             ,            ,   134521,      71218,       558
  6084,       9348197,         9342126,          10084,     68934,       34040,        557,           ,             ,            ,   134596,      71215,       580
  6085,       9352996,         9346924,          10191,     68899,       33971,        502,           ,             ,            ,   134630,      71222,       560
  6086,       9353151,         9347078,          10274,     68940,       33978,        501,           ,             ,            ,   134637,      71248,       575
  6087,       9358880,         9352806,          10225,     68903,       33988,        517,           ,             ,            ,   134638,      71246,       612
  6088,       9361016,         9354941,          10197,     68918,       33973,        520,           ,             ,            ,   134709,      71326,       564
  6089,       9362744,         9356668,          10123,     68960,       34075,        497,           ,             ,            ,   134668,      71260,       557
  6090,       9366607,         9360530,          10102,     69015,       34131,        489,           ,             ,            ,   134782,      71353,       560
  6091,       9370735,         9364657,          10178,     68963,       34098,        494,           ,             ,            ,   134756,      71324,       562
  6092,       9374045,         9367966,          10132,     68972,       34126,        500,           ,             ,            ,   134685,      71254,       565
  6093,       9377805,         9371725,          10459,     68988,       34044,        502,           ,             ,            ,   134745,      71330,       585
  6094,       9379189,         9373108,          10124,     69042,       34062,        481,           ,             ,            ,   134762,      71366,       560
  6095,       9384437,         9378355,          10151,     69075,       34101,        973,           ,             ,            ,   134852,      71374,       565
  6096,       9388312,         9382229,          10131,     69068,       34109,        483,           ,             ,            ,   134870,      71414,       555
  6097,       9390437,         9384353,          10204,     69009,       34100,        502,           ,             ,            ,   134930,      71383,       562
  6098,       9394270,         9388185,          10257,     69055,       34154,        504,           ,             ,            ,   134915,      71416,       562
  6099,       9399884,         9393798,          10192,     69049,       34149,        504,           ,             ,            ,   134969,      71483,       589
  6100,       9401048,         9394961,          10500,     69072,       34114,        509,           ,             ,            ,   134894,      71414,       564
  6101,       9402169,         9396081,          10164,     69083,       34060,        511,           ,             ,            ,   134954,      71455,       560
  6102,       9406092,         9400003,          10176,     69104,       34109,        493,           ,             ,            ,   135018,      71451,       562
  6103,       9407275,         9401185,          10143,     69137,       34055,        488,           ,             ,            ,   135084,      71551,       560
  6104,       9407392,         9401301,          10146,     69149,       34063,        470,           ,             ,            ,   135090,      71535,       552
  6105,       9411757,         9405665,          10245,     69138,       34130,        610,           ,             ,            ,   135089,      71552,       594
  6106,       9417523,         9411430,          10283,     69166,       34191,        546,           ,             ,            ,   135136,      71576,       618
  6107,       9421230,         9415136,          10241,     69202,       34153,        495,           ,             ,            ,   135087,      71478,       565
  6108,       9422391,         9416296,          10366,     69219,       34190,        501,           ,             ,            ,   135141,      71503,       577
  6109,       9426101,         9420005,          10321,     69207,       34122,        489,           ,             ,            ,   135172,      71538,       556
  6110,       9431789,         9425692,          10224,     69232,       34195,        518,           ,             ,            ,   135170,      71587,       570
  6111,       9432064,         9425966,          10211,     69255,       34246,        512,           ,             ,            ,   135191,      71576,       563
  6112,       9438102,         9432003,          10219,     69277,       34246,        501,           ,             ,            ,   135283,      71634,       562
  6113,       9439759,         9433659,          10203,     69294,       34265,        509,           ,             ,            ,   135308,      71603,       564
  6114,       9445642,         9439541,          10325,     69303,       34289,        507,           ,             ,            ,   135292,      71585,       565
  6115,       9450478,         9444376,          10228,     69338,       34226,        489,           ,             ,            ,   135338,      71668,       566
  6116,       9451909,         9445806,          10276,     69326,       34220,        489,           ,             ,            ,   135366,      71644,       562
  6117,       9453192,         9447088,          10297,     69358,       34230,        499,           ,             ,            ,   135427,      71725,       584
  6118,       9453454,         9447349,          10209,     69395,       34300,        500,           ,             ,            ,   135423,      71729,       564
  6119,       9458599,         9452493,          10199,     69408,       34258,        489,           ,             ,            ,   135438,      71675,       556
  6120,       9459348,         9453241,          10249,     69413,       34269,        484,           ,             ,            ,   135467,      71726,       566
  6121,       9464961,         9458853,          10493,     69374,       34289,        488,           ,             ,            ,   135527,      71715,       582
  6122,       9470723,         9464614,          10342,     69349,       34331,        533,           ,             ,            ,   135486,      71712,       608
  6123,       9475824,         9469714,          10262,     69396,       34321,        506,           ,             ,            ,   135469,      71693,       569
  6124,       9481805,         9475694,          10300,     69406,       34322,        493,           ,             ,            ,   135616,      71756,       565
  6125,       9487390,         9481278,          10324,     69406,       34320,        496,           ,             ,            ,   135558,      71725,       562
  6126,       9491922,         9485809,          10374,     69438,       34371,        500,           ,             ,            ,   135577,      71773,       563
  6127,       9497647,         9491533,          10356,     69471,       34340,        482,           ,             ,            ,   135614,      71799,       563
  6128,       9501597,         9495482,          10274,     69484,       34350,        516,           ,             ,            ,   135635,      71828,       571
  6129,       9507023,         9500907,          10368,     69492,       34337,        486,           ,             ,            ,   135725,      71875,       561
  6130,       9509576,         9503459,          10540,     69477,       34303,        540,           ,             ,            ,   135678,      71809,       718
  6131,       9510450,         9504332,          11006,     69503,       34314,        507,           ,             ,            ,   135717,      71835,       567
  6132,       9511924,         9505805,          10377,     69508,       34345,        553,           ,             ,            ,   135846,      71922,       568
  6133,       9516986,         9510866,          10345,     69491,       34364,        503,           ,             ,            ,   135802,      71857,       565
  6134,       9520809,         9514688,          10318,     69538,       34394,        480,           ,             ,            ,   135816,      71891,       558
  6135,       9522153,         9516031,          10367,     69503,       34378,        539,           ,             ,            ,   135853,      71923,       564
  6136,       9523516,         9517393,          10443,     69513,       34387,        494,           ,             ,            ,   135898,      71932,       563
  6137,       9526126,         9520002,          10305,     69654,       34427,        520,           ,             ,            ,   135890,      71901,       579
  6138,       9530268,         9524143,          10369,     69631,       34413,        509,           ,             ,            ,   135875,      71969,       568
  6139,       9532571,         9526445,          10332,     69639,       34434,        502,           ,             ,            ,   135994,      71967,       567
  6140,       9537978,         9531851,          10315,     69649,       34434,        492,           ,             ,            ,   135978,      71958,       570
  6141,       9542675,         9536547,          10292,     69638,       34379,        506,           ,             ,            ,   136007,      71998,       568
  6142,       9542993,         9536864,          10308,     69684,       34406,        498,           ,             ,            ,   136045,      72009,       566
  6143,       9546396,         9540266,          10300,     69680,       34431,        491,           ,             ,            ,   136027,      71941,       562
  6144,       9552530,         9546399,          10319,     69692,       34443,        470,           ,             ,            ,   136050,      71990,       561
  6145,       9556900,         9550768,          10332,     69675,       34470,        492,           ,             ,            ,   136067,      72023,       584
  6146,       9560847,         9554714,          10332,     69718,       34423,        491,           ,             ,            ,   136166,      72045,       566
  6147,       9566646,         9560512,          10312,     69690,       34430,        480,           ,             ,            ,   136098,      72038,       558
  6148,       9572094,         9565959,          10454,     69702,       34437,        502,           ,             ,            ,   136215,      72109,       568
  6149,       9574929,         9568793,          10326,     69683,       34417,        494,           ,             ,            ,   136225,      72093,       569
  6150,       9576053,         9569916,          10358,     69724,       34437,        488,           ,             ,            ,   136202,      72075,       558
  6151,       9579095,         9572957,          10344,     69726,       34435,        487,           ,             ,            ,   136268,      72115,       565
  6152,       9580111,         9573972,          10487,     69742,       34430,        498,           ,             ,            ,   136212,      72115,       567
  6153,       9585560,         9579420,          10441,     69766,       34442,        496,           ,             ,            ,   136321,      72185,       566
  6154,       9585852,         9579711,          10412,     69786,       34460,        509,           ,             ,            ,   136318,      72217,       570
  6155,       9586992,         9580850,          10347,     69738,       34386,        502,           ,             ,            ,   136270,      72142,       566
  6156,       9591380,         9585237,          10348,     69789,       34404,        490,           ,             ,            ,   136310,      72131,       562
  6157,       9597272,         9591128,          10516,     69851,       34483,        508,           ,             ,            ,   136426,      72239,       569
  6158,       9600541,         9594396,          10426,     69892,       34456,        528,           ,             ,            ,   136421,      72216,       591
  6159,       9605004,         9598858,          10431,     69884,       34456,        496,           ,             ,            ,   136442,      72222,       568
  6160,       9607497,         9601350,          10377,     69888,       34479,        496,           ,             ,            ,   136395,      72184,       566
  6161,       9609879,         9603731,          10398,     69845,       34501,        488,           ,             ,            ,   136509,      72215,       559
  6162,       9613002,         9606853,          10381,     69893,       34476,        492,           ,             ,            ,   136493,      72266,       659
  6163,       9616480,         9610330,          10763,     69902,       34576,        502,           ,             ,            ,   136558,      72256,       581
  6164,       9619150,         9612999,          10520,     69888,       34619,        487,           ,             ,            ,   136465,      72212,       565
  6165,       9623208,         9617056,          10430,     69958,       34536,        509,           ,             ,            ,   136456,      72145,       571
  6166,       9627056,         9620903,          10484,     69923,       34490,        510,           ,             ,            ,   136568,      72280,       566
  6167,       9630084,         9623930,          10457,     69921,       34493,        521,           ,             ,            ,   136599,      72263,       572
  6168,       9632743,         9626588,          10465,     69946,       34489,        496,           ,             ,            ,   136597,      72270,       568
  6169,       9634125,         9627969,          10386,     70018,       34523,        491,           ,             ,            ,   136614,      72352,       561
  6170,       9634626,         9628469,          10409,     70007,       34478,        490,           ,             ,            ,   136663,      72326,       564
  6171,       9639623,         9633465,          10470,     70005,       34516,        504,           ,             ,            ,   136781,      72384,       568
  6172,       9644081,         9637922,          10407,     70004,       34550,        502,           ,             ,            ,   136745,      72347,       567
  6173,       9644661,         9638501,          10432,     69983,       34676,        495,           ,             ,            ,   136775,      72392,       566
  6174,       9644669,         9638508,          10657,     69986,       34604,        516,           ,             ,            ,   136775,      72398,       571
  6175,       9649418,         9643256,          10575,     69989,       34609,        553,           ,             ,            ,   136782,      72348,       571
  6176,       9649445,         9643282,          10407,     70008,       34599,        508,           ,             ,            ,   136840,      72411,       569
  6177,       9650210,         9644046,          10670,     70086,       34639,        501,           ,             ,            ,   136893,      72450,       569
  6178,       9655008,         9648843,          10633,     70079,       34591,        516,           ,             ,            ,   136914,      72453,       575
  6179,       9656811,         9650645,          10516,     70105,       34531,        504,           ,             ,            ,   136941,      72496,       576
  6180,       9659180,         9653013,          10472,     70104,       34511,        518,           ,             ,            ,   136997,      72491,       570
  6181,       9663767,         9657599,          10484,     70105,       34565,        502,           ,             ,            ,   136908,      72462,       574
  6182,       9664276,         9658107,          10495,     70129,       34553,        519,           ,             ,            ,   136948,      72479,       571
  6183,       9665058,         9658888,          10490,     70177,       34668,        518,           ,             ,            ,   136943,      72488,       608
  6184,       9667266,         9661095,          10477,     70161,       34672,        503,           ,             ,            ,   137073,      72530,       576
  6185,       9673347,         9667175,          10436,     70236,       34663,        491,           ,             ,            ,   137055,      72510,       561
  6186,       9679091,         9672918,          10456,     70239,       34670,        493,           ,             ,            ,   137086,      72533,       571
  6187,       9681544,         9675370,          10500,     70192,       34754,        492,           ,             ,            ,   137126,      72572,       568
  6188,       9683295,         9677120,          10446,     70235,       34745,        477,           ,             ,            ,   137146,      72634,       562
  6189,       9687941,         9681765,          10447,     70262,       34730,        491,           ,             ,            ,   137220,      72645,       568
  6190,       9688872,         9682695,          11178,     70247,       34724,        506,           ,             ,            ,   137237,      72631,       570
  6191,       9690334,         9684156,          12402,     70261,       34686,        516,           ,             ,            ,   137269,      72659,       571
  6192,       9696332,         9690153,          10495,     70264,       34689,        514,           ,             ,            ,   137281,      72644,       572
  6193,       9698278,         9692098,          10579,     70288,       34677,        511,           ,             ,            ,   137360,      72682,       570
  6194,       9699507,         9693326,          10544,     70313,       34618,        521,           ,             ,            ,   137271,      72660,       579
  6195,       9705643,         9699461,          10632,     70365,       34631,        510,           ,             ,            ,   137375,      72704,       581
  6196,       9706067,         9699884,          10610,     70372,       34655,        566,           ,             ,            ,   137397,      72733,       574
  6197,       9707093,         9700909,          10499,     70316,       34636,        506,           ,             ,            ,   137397,      72753,       570
  6198,       9709702,         9703517,          10521,     70321,       34696,        525,           ,             ,            ,   137384,      72715,       573
  6199,       9715499,         9709313,          10479,     70343,       34754,        501,           ,             ,            ,   137490,      72809,       571
  6200,       9720996,         9714809,          10660,     70381,       34730,        514,           ,             ,            ,   137472,      72746,       574
  6201,       9724682,         9718494,          10626,     70398,       34696,        498,           ,             ,            ,   137482,      72770,       651
  6202,       9725653,         9719464,          10614,     70398,       34764,        522,           ,             ,            ,   137458,      72744,       573
  6203,       9728130,         9721940,          10549,     70388,       34681,        512,           ,             ,            ,   137505,      72769,       571
  6204,       9730729,         9724538,          10508,     70351,       34691,        502,           ,             ,            ,   137567,      72865,       565
  6205,       9736240,         9730048,          10510,     70357,       34750,        502,           ,             ,            ,   137545,      72812,       575
  6206,       9737163,         9730970,          10546,     70436,       34698,        493,           ,             ,            ,   137593,      72827,       569
  6207,       9738186,         9731992,          10738,     70396,       34707,        523,           ,             ,            ,   137588,      72827,       578
  6208,       9741210,         9735015,          10526,     70410,       34721,        515,           ,             ,            ,   137617,      72841,       611
  6209,       9746910,         9740714,          10571,     70479,       34783,        493,           ,             ,            ,   137661,      72850,       565
  6210,       9747962,         9741765,          10567,     70573,       34701,        524,           ,             ,            ,   137743,      72884,       569
  6211,       9748100,         9741902,          11107,     70543,       34711,        589,           ,             ,            ,   137728,      72923,       598
  6212,       9748176,         9741977,          10691,     70505,       34704,        506,           ,             ,            ,   137797,      72930,       571
  6213,       9749071,         9742871,          10621,     70524,       34772,        506,           ,             ,            ,   137765,      72947,       580
  6214,       9753160,         9746959,          10678,     70541,       34755,        521,           ,             ,            ,   137867,      73009,       578
  6215,       9755174,         9748972,          10522,     70525,       34818,        508,           ,             ,            ,   137818,      72952,       571
  6216,       9760478,         9754275,          11018,     70545,       34814,        522,           ,             ,            ,   137899,      73015,       580
  6217,       9764171,         9757967,          10609,     70632,       34920,        564,           ,             ,            ,   137987,      73076,       576
  6218,       9769938,         9763733,          10679,     70636,       34916,        526,           ,             ,            ,   137959,      73048,       575
  6219,       9775790,         9769584,          10543,     70594,       34868,        509,           ,             ,            ,   137966,      73029,       592
  6220,       9776602,         9770395,          10637,     70628,       34869,        500,           ,             ,            ,   137990,      73037,       567
  6221,       9781275,         9775067,          10649,     70685,       34928,        501,           ,             ,            ,   137933,      73026,       577
  6222,       9785845,         9779636,          10830,     70705,       34870,        506,           ,             ,            ,   138003,      73060,       576
  6223,       9785976,         9779766,          10644,     70705,       34849,        536,           ,             ,            ,   138015,      73064,       579
  6224,       9791871,         9785660,          10656,     70715,       34857,        495,           ,             ,            ,   138046,      73058,       574
  6225,       9794016,         9787804,          10582,     70647,       34948,        518,           ,             ,            ,   138142,      73107,       578
  6226,       9799502,         9793289,          10659,     70673,       34893,        505,           ,             ,            ,   138049,      73072,       573
  6227,       9804820,         9798606,          10579,     70688,       34880,        500,           ,             ,            ,   138136,      73105,       572
  6228,       9807111,         9800896,          10671,     70702,       34880,        484,           ,             ,            ,   138122,      73113,       567
  6229,       9811535,         9805319,          10717,     70753,       34933,        517,           ,             ,            ,   138177,      73171,       578
  6230,       9813058,         9806841,          10791,     70785,       34935,        515,           ,             ,            ,   138218,      73182,       574
  6231,       9813409,         9807191,          10642,     70703,       34985,        502,           ,             ,            ,   138274,      73207,       596
  6232,       9818349,         9812130,          10661,     70727,       34977,        523,           ,             ,            ,   138295,      73141,       577
  6233,       9821162,         9814942,          12235,     70806,       34921,        509,           ,             ,            ,   138190,      73150,       573
  6234,       9826527,         9820306,          10644,     70856,       34884,        501,           ,             ,            ,   138330,      73202,       573
  6235,       9831252,         9825030,          13496,     70834,       34860,        553,           ,             ,            ,   138285,      73202,       578
  6236,       9834627,         9828404,          11417,     70850,       34892,        582,           ,             ,            ,   138345,      73230,       577
  6237,       9839624,         9833400,          10937,     70783,       34846,        682,           ,             ,            ,   138346,      73222,       632
  6238,       9844633,         9838408,          11120,     70833,       34856,        519,           ,             ,            ,   138397,      73253,       582
  6239,       9847589,         9841363,          11008,     70856,       34862,        533,           ,             ,            ,   138502,      73318,       580
  6240,       9850420,         9844193,          10694,     70853,       34869,        517,           ,             ,            ,   138464,      73291,       576
  6241,       9851540,         9845312,          11554,     70857,       35007,        524,           ,             ,            ,   138499,      73289,       579
  6242,       9857621,         9851392,          10884,     70896,       34917,        517,           ,             ,            ,   138500,      73262,       581
  6243,       9862062,         9855832,          10889,     70942,       34939,        545,           ,             ,            ,   138508,      73287,       579
  6244,       9864051,         9857820,          10730,     70988,       34906,        516,           ,             ,            ,   138539,      73316,       575
  6245,       9865902,         9859670,          10833,     70937,       34975,        527,           ,             ,            ,   138525,      73337,       575
  6246,       9871169,         9864936,          10785,     70946,       35068,        506,           ,             ,            ,   138565,      73338,       576
  6247,       9875331,         9869097,          10790,     71006,       35003,        542,           ,             ,            ,   138665,      73410,       606
  6248,       9878703,         9872468,          11108,     71009,       34993,        516,           ,             ,            ,   138634,      73403,       576
  6249,       9883552,         9877316,          10771,     70978,       35088,        514,           ,             ,            ,   138653,      73354,       576
  6250,       9885170,         9878933,          10918,     70982,       35135,        525,           ,             ,            ,   138745,      73439,       579
